time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location,imu
1590560520.6670,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.6717,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.6768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.6818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.6868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.6918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.6968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.7918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.7968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8168,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.8918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.8968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560520.9918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560520.9969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.0918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.0969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.1918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.1968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.2918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.2968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.3918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.3969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.4918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.4968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5417,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5617,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.5918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.5968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6170,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6817,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6868,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.6918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.6968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7168,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7519,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.7918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.7968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8168,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.8918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.8969,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9170,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9250,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9310,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9410,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9510,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9610,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9669,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9710,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9810,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560521.9910,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560521.9968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0010,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0069,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0110,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0210,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0268,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0309,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0409,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0510,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0568,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0609,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0710,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0769,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0810,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.0909,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.0968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1010,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1110,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1169,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1209,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1310,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1369,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1410,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1469,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1510,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1610,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1710,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1810,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1869,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.1910,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.1968,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.2009,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.2068,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.2110,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.2168,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.2210,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.2269,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.2309,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.2368,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.2409,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.2468,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.2509,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.2569,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.2609,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.2668,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560522.2710,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560522.2768,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
